project,bug_id,file_name,line_no,rank_best_trace,tie_size_trace,rank_best_slice,tie_size_slice,unanswerable_reason,nearest_line_diff_trace,diff_best_trace,diff_tie_trace,diff_reason_trace,nearest_line_diff_slice,diff_best_slice,diff_tie_slice,diff_reason_slice
Math,31b,ContinuedFraction.java,164,798,1880,None,None,,0,already_found,already_found,succeed,5,1,174,succeed
Math,31b,ContinuedFraction.java,165,None,None,None,None,dead_code_never_executed,-1,798,1880,succeed,4,1,174,succeed
Math,31b,ContinuedFraction.java,166,None,None,None,None,dead_code_never_executed,-2,798,1880,succeed,3,1,174,succeed
Math,31b,ContinuedFraction.java,169,518,22,1,174,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,31b,ContinuedFraction.java,170,518,22,1,174,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,31b,ContinuedFraction.java,185,507,6,1,174,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,31b,ContinuedFraction.java,186,507,6,1,174,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,31b,ContinuedFraction.java,187,507,6,1,174,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,31b,ContinuedFraction.java,188,507,6,1,174,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,31b,ContinuedFraction.java,189,507,6,1,174,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,64b,LevenbergMarquardtOptimizer.java,258,248,52,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,64b,LevenbergMarquardtOptimizer.java,270,248,52,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,64b,LevenbergMarquardtOptimizer.java,278,142,106,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,64b,LevenbergMarquardtOptimizer.java,316,142,106,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,64b,LevenbergMarquardtOptimizer.java,324,362,915,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,64b,LevenbergMarquardtOptimizer.java,333,142,106,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,64b,LevenbergMarquardtOptimizer.java,346,142,106,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,64b,LevenbergMarquardtOptimizer.java,365,142,106,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,64b,LevenbergMarquardtOptimizer.java,412,142,106,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,64b,LevenbergMarquardtOptimizer.java,442,None,None,None,None,dead_code_never_executed,1,362,915,succeed,None,None,None,project_test_scenario
Math,64b,LevenbergMarquardtOptimizer.java,443,362,915,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,64b,LevenbergMarquardtOptimizer.java,444,362,915,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,64b,LevenbergMarquardtOptimizer.java,445,None,None,None,None,dead_code_never_executed,-1,362,915,succeed,None,None,None,project_test_scenario
Math,66b,BrentOptimizer.java,44,50,83,None,None,,0,already_found,already_found,succeed,-1,67,4,succeed
Math,66b,BrentOptimizer.java,46,50,83,22,45,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,66b,BrentOptimizer.java,47,50,83,14,6,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,66b,BrentOptimizer.java,57,None,None,None,None,dead_code_never_executed,3,50,83,succeed,3,81,8,succeed
Math,66b,BrentOptimizer.java,58,None,None,None,None,dead_code_never_executed,2,50,83,succeed,2,81,8,succeed
Math,66b,BrentOptimizer.java,59,None,None,None,None,dead_code_never_executed,1,50,83,succeed,1,81,8,succeed
Math,66b,BrentOptimizer.java,60,50,83,81,8,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,66b,BrentOptimizer.java,61,50,83,22,45,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,66b,BrentOptimizer.java,65,None,None,None,None,dead_code_never_executed,1,133,3,succeed,1,22,45,succeed
Math,66b,BrentOptimizer.java,66,133,3,22,45,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,66b,BrentOptimizer.java,67,None,None,None,None,dead_code_never_executed,-1,133,3,succeed,-1,22,45,succeed
Math,66b,BrentOptimizer.java,93,None,None,None,None,,6,50,83,succeed,13,22,45,succeed
Math,66b,BrentOptimizer.java,119,50,83,22,45,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,66b,BrentOptimizer.java,120,50,83,100,56,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,66b,BrentOptimizer.java,126,50,83,89,4,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,66b,BrentOptimizer.java,127,50,83,None,None,,0,already_found,already_found,succeed,-1,89,4,succeed
Math,66b,BrentOptimizer.java,200,50,83,22,45,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,66b,BrentOptimizer.java,201,50,83,100,56,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,66b,BrentOptimizer.java,237,50,83,None,None,,0,already_found,already_found,succeed,1,89,4,succeed
Math,66b,BrentOptimizer.java,241,50,83,89,4,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,66b,BrentOptimizer.java,243,579,184,None,None,,0,already_found,already_found,succeed,-2,89,4,succeed
Math,67b,MultiStartUnivariateRealOptimizer.java,92,None,None,None,None,dead_code_never_executed,-5,281,130,succeed,-5,1,36,succeed
Math,67b,MultiStartUnivariateRealOptimizer.java,97,1,280,None,None,,0,already_found,already_found,succeed,5,1,36,succeed
Math,68b,LevenbergMarquardtOptimizer.java,166,249,63,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,68b,LevenbergMarquardtOptimizer.java,247,None,None,None,None,dead_code_never_executed,-1,249,63,succeed,None,None,None,project_test_scenario
Math,68b,LevenbergMarquardtOptimizer.java,252,249,63,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,68b,LevenbergMarquardtOptimizer.java,303,358,524,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,68b,LevenbergMarquardtOptimizer.java,312,144,105,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,68b,LevenbergMarquardtOptimizer.java,419,127,1,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,69b,PearsonsCorrelation.java,171,2,70,None,None,,0,already_found,already_found,succeed,4,1,8,succeed
Math,37b,Complex.java,1018,20,2,None,None,,0,already_found,already_found,succeed,-36,7,47,succeed
Math,37b,Complex.java,1021,None,None,None,None,dead_code_never_executed,1,5,8,succeed,-39,7,47,succeed
Math,37b,Complex.java,1063,20,2,None,None,,0,already_found,already_found,succeed,31,7,47,succeed
Math,37b,Complex.java,1066,5,8,None,None,,0,already_found,already_found,succeed,28,7,47,succeed
Math,71b,EmbeddedRungeKuttaIntegrator.java,300,1,2,None,None,,0,already_found,already_found,succeed,3,147,138,succeed
Math,71b,RungeKuttaIntegrator.java,180,1,2,None,None,,0,already_found,already_found,succeed,3,147,138,succeed
Math,47b,Complex.java,82,None,None,None,None,dead_code_never_executed,7,393,1243,succeed,16,2,5,succeed
Math,47b,Complex.java,105,None,None,None,None,dead_code_never_executed,-2,97,10,succeed,-2,2,5,succeed
Math,47b,Complex.java,256,6,1,None,None,,0,already_found,already_found,succeed,-153,2,5,succeed
Math,47b,Complex.java,257,2,1,None,None,,0,already_found,already_found,succeed,-154,2,5,succeed
Math,47b,Complex.java,293,393,1243,None,None,,0,already_found,already_found,succeed,-190,2,5,succeed
Math,46b,Complex.java,260,1,2,None,None,,0,already_found,already_found,succeed,-154,2,6,succeed
Math,46b,Complex.java,297,343,1294,None,None,,0,already_found,already_found,succeed,-191,2,6,succeed
Math,70b,BisectionSolver.java,72,1,1,None,None,,0,already_found,already_found,succeed,7,14,38,succeed
Math,75b,Frequency.java,303,1,2,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,72b,BrentSolver.java,115,1,4,1,8,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,72b,BrentSolver.java,127,None,None,None,None,dead_code_never_executed,-1,59,2872,succeed,-12,1,8,succeed
Math,73b,BrentSolver.java,136,None,None,None,None,dead_code_never_executed,2,1,2,succeed,None,None,None,project_test_scenario
Math,76b,SingularValueDecompositionImpl.java,159,59,42,7,57,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,76b,SingularValueDecompositionImpl.java,161,59,42,None,None,,0,already_found,already_found,succeed,-2,7,57,succeed
Math,76b,SingularValueDecompositionImpl.java,166,59,42,None,None,,0,already_found,already_found,succeed,-2,7,57,succeed
Math,76b,SingularValueDecompositionImpl.java,171,493,7,None,None,,0,already_found,already_found,succeed,-7,7,57,succeed
Math,76b,SingularValueDecompositionImpl.java,176,None,None,None,None,dead_code_never_executed,1,59,42,succeed,6,7,57,succeed
Math,76b,SingularValueDecompositionImpl.java,178,59,42,None,None,,0,already_found,already_found,succeed,4,7,57,succeed
Math,76b,SingularValueDecompositionImpl.java,247,512,460,None,None,,0,already_found,already_found,succeed,-4,7,57,succeed
Math,76b,SingularValueDecompositionImpl.java,252,512,460,None,None,,0,already_found,already_found,succeed,-9,7,57,succeed
Math,76b,SingularValueDecompositionImpl.java,256,512,460,None,None,,0,already_found,already_found,succeed,-13,7,57,succeed
Math,76b,SingularValueDecompositionImpl.java,261,None,None,None,None,dead_code_never_executed,1,512,460,succeed,-18,7,57,succeed
Math,76b,SingularValueDecompositionImpl.java,263,512,460,None,None,,0,already_found,already_found,succeed,-20,7,57,succeed
Math,76b,SingularValueDecompositionImpl.java,265,512,460,None,None,,0,already_found,already_found,succeed,18,7,57,succeed
Math,13b,AbstractLeastSquaresOptimizer.java,562,62,105,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,13b,AbstractLeastSquaresOptimizer.java,564,None,None,None,None,dead_code_never_executed,-1,182,2699,succeed,None,None,None,project_test_scenario
Math,16b,FastMath.java,82,None,None,None,None,dead_code_never_executed,32,680,12,succeed,None,None,None,project_test_scenario
Math,16b,FastMath.java,393,9,2,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,16b,FastMath.java,395,11,2,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,16b,FastMath.java,397,628,1,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,16b,FastMath.java,399,11,2,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,16b,FastMath.java,454,694,24253,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,16b,FastMath.java,456,694,24253,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,16b,FastMath.java,458,694,24253,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,16b,FastMath.java,460,694,24253,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,59b,FastMath.java,3482,1,2,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,78b,EventState.java,188,122,18,8,97,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,81b,EigenDecompositionImpl.java,603,399,37,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,81b,EigenDecompositionImpl.java,905,436,1007,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,81b,EigenDecompositionImpl.java,906,436,1007,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,81b,EigenDecompositionImpl.java,1543,1,15,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,77b,ArrayRealVector.java,721,1,25,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,77b,OpenMapRealVector.java,498,None,None,None,None,dead_code_never_executed,1,1,25,succeed,None,None,None,project_test_scenario
Math,77b,OpenMapRealVector.java,499,1,25,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,77b,OpenMapRealVector.java,500,1,25,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,77b,OpenMapRealVector.java,501,1,25,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,77b,OpenMapRealVector.java,502,1,25,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,77b,OpenMapRealVector.java,503,1,25,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,77b,OpenMapRealVector.java,504,None,None,None,None,dead_code_never_executed,-1,1,25,succeed,None,None,None,project_test_scenario
Math,77b,OpenMapRealVector.java,505,1,25,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,77b,OpenMapRealVector.java,506,None,None,None,None,dead_code_never_executed,-1,1,25,succeed,None,None,None,project_test_scenario
Math,80b,EigenDecompositionImpl.java,1135,1,31,None,None,,0,already_found,already_found,succeed,-516,1,5,succeed
Math,84b,MultiDirectional.java,64,None,None,None,None,dead_code_never_executed,2,1,54,succeed,2,14,46,succeed
Math,84b,MultiDirectional.java,90,1,54,None,None,,0,already_found,already_found,succeed,-1,14,46,succeed
Math,84b,MultiDirectional.java,94,108,23,None,None,,0,already_found,already_found,succeed,-5,14,46,succeed
Math,85b,UnivariateRealSolverUtils.java,198,80,10,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,79b,MathUtils.java,1624,27,5,3,67,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,79b,MathUtils.java,1626,27,5,3,67,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,86b,CholeskyDecompositionImpl.java,114,62,30,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,86b,CholeskyDecompositionImpl.java,115,None,None,None,None,dead_code_never_executed,-1,62,30,succeed,None,None,None,project_test_scenario
Math,86b,CholeskyDecompositionImpl.java,116,None,None,None,None,dead_code_never_executed,-2,62,30,succeed,None,None,None,project_test_scenario
Math,86b,CholeskyDecompositionImpl.java,132,53,9,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,53b,Complex.java,153,1,2,1,1,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,89b,Frequency.java,110,1,1,None,None,,0,already_found,already_found,succeed,-52,2,1,succeed
Math,89b,Frequency.java,111,None,None,None,None,dead_code_never_executed,-1,1,1,succeed,-53,2,1,succeed
Math,90b,Frequency.java,110,None,None,None,None,dead_code_never_executed,11,3,3,succeed,-52,2,1,succeed
Math,90b,Frequency.java,121,3,3,None,None,,0,already_found,already_found,succeed,50,3,40,succeed
Math,91b,Fraction.java,259,1,3,2,6,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,91b,Fraction.java,260,1,3,2,6,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,92b,MathUtils.java,184,3,5,None,None,,0,already_found,already_found,succeed,-43,1,7,succeed
Math,92b,MathUtils.java,185,3,5,None,None,,0,already_found,already_found,succeed,-44,1,7,succeed
Math,92b,MathUtils.java,186,29,4883,None,None,,0,already_found,already_found,succeed,-45,1,7,succeed
Math,92b,MathUtils.java,188,None,None,None,None,dead_code_never_executed,-2,29,4883,succeed,-47,1,7,succeed
Math,92b,MathUtils.java,190,None,None,None,None,dead_code_never_executed,-4,29,4883,succeed,-49,1,7,succeed
Math,92b,MathUtils.java,196,None,None,None,None,dead_code_never_executed,-10,29,4883,succeed,-55,1,7,succeed
Math,92b,MathUtils.java,197,None,None,None,None,dead_code_never_executed,-11,29,4883,succeed,-56,1,7,succeed
Math,92b,MathUtils.java,199,None,None,None,None,dead_code_never_executed,9,1,2,succeed,-58,1,7,succeed
Math,92b,MathUtils.java,205,None,None,None,None,dead_code_never_executed,3,1,2,succeed,-64,1,7,succeed
Math,92b,MathUtils.java,208,1,2,None,None,,0,already_found,already_found,succeed,-67,1,7,succeed
Math,92b,MathUtils.java,234,None,None,None,None,dead_code_never_executed,2,17,1,succeed,-93,1,7,succeed
Math,92b,MathUtils.java,235,None,None,None,None,dead_code_never_executed,1,17,1,succeed,-94,1,7,succeed
Math,92b,MathUtils.java,236,17,1,None,None,,0,already_found,already_found,succeed,-95,1,7,succeed
Math,92b,MathUtils.java,277,None,None,None,None,dead_code_never_executed,-7,29,4883,succeed,-136,1,7,succeed
Math,92b,MathUtils.java,282,None,None,None,None,dead_code_never_executed,4,18,6,succeed,-141,1,7,succeed
Math,65b,AbstractLeastSquaresOptimizer.java,240,148,5,1,360,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,65b,AbstractLeastSquaresOptimizer.java,241,148,5,1,360,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,65b,AbstractLeastSquaresOptimizer.java,242,148,5,1,360,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,65b,AbstractLeastSquaresOptimizer.java,243,148,5,1,360,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,65b,AbstractLeastSquaresOptimizer.java,244,None,None,None,None,dead_code_never_executed,-1,148,5,succeed,-1,1,360,succeed
Math,65b,AbstractLeastSquaresOptimizer.java,245,148,5,1,360,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,65b,AbstractLeastSquaresOptimizer.java,258,1,48,None,None,,0,already_found,already_found,succeed,-13,1,360,succeed
Math,74b,EmbeddedRungeKuttaIntegrator.java,245,None,None,None,None,dead_code_never_executed,-1,858,22,succeed,-1,1,249,succeed
Math,74b,EmbeddedRungeKuttaIntegrator.java,247,715,3,1,249,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,74b,EmbeddedRungeKuttaIntegrator.java,248,715,3,1,249,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,74b,EmbeddedRungeKuttaIntegrator.java,250,993,602,None,None,,0,already_found,already_found,succeed,-2,1,249,succeed
Math,95b,FDistributionImpl.java,144,None,None,None,None,dead_code_never_executed,1,2,18,succeed,1,9,125,succeed
Math,95b,FDistributionImpl.java,146,None,None,None,None,dead_code_never_executed,-1,2,18,succeed,-1,9,125,succeed
Math,95b,FDistributionImpl.java,148,2,18,9,125,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,93b,MathUtils.java,345,2,9,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,93b,MathUtils.java,346,2,9,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,93b,MathUtils.java,377,2,9,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,93b,MathUtils.java,397,2,9,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,97b,BrentSolver.java,138,22,9,1,92,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,97b,BrentSolver.java,145,None,None,None,None,dead_code_never_executed,2,15,7,succeed,2,1,92,succeed
Math,96b,Complex.java,258,5,1,None,None,,0,already_found,already_found,succeed,32,4,19,succeed
Math,82b,SimplexSolver.java,82,46,178,None,None,,0,already_found,already_found,succeed,-3,1,127,succeed
Math,83b,SimplexTableau.java,292,117,19,None,None,,0,already_found,already_found,succeed,1,1,129,succeed
Math,83b,SimplexTableau.java,341,5,42,1,129,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,83b,SimplexTableau.java,345,5,42,1,129,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,102b,ChiSquareTestImpl.java,74,1,13,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,102b,ChiSquareTestImpl.java,76,1,13,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,102b,ChiSquareTestImpl.java,77,1,13,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,88b,SimplexTableau.java,329,5,23,None,None,,0,already_found,already_found,succeed,-1,1,126,succeed
Math,88b,SimplexTableau.java,333,5,23,1,126,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,88b,SimplexTableau.java,336,5,23,None,None,,0,already_found,already_found,succeed,-3,1,126,succeed
Math,88b,SimplexTableau.java,337,5,23,None,None,,0,already_found,already_found,succeed,-4,1,126,succeed
Math,88b,SimplexTableau.java,338,5,23,None,None,,0,already_found,already_found,succeed,-5,1,126,succeed
Math,88b,SimplexTableau.java,339,1,1,None,None,,0,already_found,already_found,succeed,5,1,126,succeed
Math,88b,SimplexTableau.java,340,None,None,None,None,dead_code_never_executed,-1,1,1,succeed,4,1,126,succeed
Math,88b,SimplexTableau.java,341,None,None,None,None,dead_code_never_executed,-2,1,1,succeed,3,1,126,succeed
Math,98b,BigMatrixImpl.java,991,1,19,None,None,,0,already_found,already_found,succeed,-831,1,26,succeed
Math,98b,RealMatrixImpl.java,779,1,19,None,None,,0,already_found,already_found,succeed,-627,1,26,succeed
Math,103b,NormalDistributionImpl.java,109,30,5,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,103b,NormalDistributionImpl.java,111,None,None,None,None,dead_code_never_executed,-2,30,5,succeed,None,None,None,project_test_scenario
Math,105b,SimpleRegression.java,264,1,23,1,16,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,106b,ProperFractionFormat.java,165,None,None,None,None,dead_code_never_executed,-3,97,49,succeed,None,None,None,project_test_scenario
Math,106b,ProperFractionFormat.java,166,None,None,None,None,dead_code_never_executed,2,1,15,succeed,None,None,None,project_test_scenario
Math,106b,ProperFractionFormat.java,200,None,None,None,None,dead_code_never_executed,2,1,15,succeed,None,None,None,project_test_scenario
Math,106b,ProperFractionFormat.java,201,None,None,None,None,dead_code_never_executed,1,1,15,succeed,None,None,None,project_test_scenario
Math,87b,SimplexTableau.java,275,98,19,1,128,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,87b,SimplexTableau.java,276,98,19,1,128,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,87b,SimplexTableau.java,278,None,None,None,None,dead_code_never_executed,-1,98,19,succeed,-1,1,128,succeed
Math,87b,SimplexTableau.java,280,None,None,None,None,dead_code_never_executed,-1,225,141,succeed,-1,129,1,succeed
Math,104b,Gamma.java,37,None,None,None,None,dead_code_never_executed,3,58,2,succeed,None,None,None,project_test_scenario
Math,100b,AbstractEstimator.java,166,6,10,None,None,,0,already_found,already_found,succeed,-33,1,208,succeed
Math,100b,AbstractEstimator.java,202,211,394,None,None,,0,already_found,already_found,succeed,24,1,208,succeed
Math,100b,AbstractEstimator.java,207,211,394,None,None,,0,already_found,already_found,succeed,19,1,208,succeed
Math,94b,MathUtils.java,412,6,16,2,1,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,99b,MathUtils.java,543,31,1,1,181,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,99b,MathUtils.java,714,1,4,1,181,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,15b,FastMath.java,313,None,None,None,None,dead_code_never_executed,-25,771,13,succeed,-28,1,634,succeed
Math,15b,FastMath.java,1541,8,1,None,None,,0,already_found,already_found,succeed,-2,1,634,succeed
Math,63b,MathUtils.java,417,1,8,None,None,,0,already_found,already_found,succeed,106,2,188,succeed
Compress,1b,CpioArchiveOutputStream.java,346,115,135,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Compress,7b,TarUtils.java,98,1,7,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Compress,7b,TarUtils.java,101,1,7,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Compress,8b,TarUtils.java,53,1,6,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Compress,8b,TarUtils.java,57,1,6,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Compress,8b,TarUtils.java,58,7,1754,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Compress,8b,TarUtils.java,59,7,1754,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Compress,8b,TarUtils.java,64,7,1754,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Compress,8b,TarUtils.java,65,7,1754,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Compress,8b,TarUtils.java,66,7,1754,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Compress,8b,TarUtils.java,67,None,None,None,None,dead_code_never_executed,-1,7,1754,succeed,None,None,None,project_test_scenario
Compress,8b,TarUtils.java,68,7,1754,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Compress,8b,TarUtils.java,70,None,None,None,None,dead_code_never_executed,-1,7,1754,succeed,None,None,None,project_test_scenario
Compress,8b,TarUtils.java,76,7,1754,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Compress,2b,ArArchiveInputStream.java,42,None,None,None,None,dead_code_never_executed,5,39,91,succeed,None,None,None,project_test_scenario
Compress,2b,ArArchiveInputStream.java,46,None,None,None,None,dead_code_never_executed,1,39,91,succeed,None,None,None,project_test_scenario
Compress,2b,ArArchiveInputStream.java,60,None,None,None,None,dead_code_never_executed,3,2,37,succeed,None,None,None,project_test_scenario
Compress,2b,ArArchiveInputStream.java,62,None,None,None,None,dead_code_never_executed,1,2,37,succeed,None,None,None,project_test_scenario
Compress,2b,ArArchiveInputStream.java,77,None,None,None,None,dead_code_never_executed,2,2,37,succeed,None,None,None,project_test_scenario
Compress,2b,ArArchiveInputStream.java,78,None,None,None,None,dead_code_never_executed,1,2,37,succeed,None,None,None,project_test_scenario
Compress,2b,ArArchiveInputStream.java,83,2,37,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Compress,2b,ArArchiveInputStream.java,84,None,None,None,None,dead_code_never_executed,-1,2,37,succeed,None,None,None,project_test_scenario
Compress,2b,ArArchiveInputStream.java,85,None,None,None,None,dead_code_never_executed,1,2,37,succeed,None,None,None,project_test_scenario
Compress,2b,ArArchiveInputStream.java,114,2,37,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Compress,2b,ArArchiveInputStream.java,117,None,None,None,None,dead_code_never_executed,-3,2,37,succeed,None,None,None,project_test_scenario
Compress,2b,ArArchiveInputStream.java,129,None,None,None,None,dead_code_never_executed,-2,2,37,succeed,None,None,None,project_test_scenario
Compress,2b,ArArchiveInputStream.java,132,None,None,None,None,dead_code_never_executed,-5,2,37,succeed,None,None,None,project_test_scenario
Compress,2b,ArArchiveInputStream.java,133,None,None,None,None,dead_code_never_executed,5,2,37,succeed,None,None,None,project_test_scenario
Compress,2b,ArArchiveInputStream.java,134,None,None,None,None,dead_code_never_executed,4,2,37,succeed,None,None,None,project_test_scenario
Compress,2b,ArArchiveInputStream.java,143,2,37,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Compress,6b,ZipArchiveEntry.java,64,None,None,None,None,dead_code_never_executed,-1,7,7,succeed,-1,1,7,succeed
Compress,6b,ZipArchiveEntry.java,462,1,6,None,None,,0,already_found,already_found,succeed,-399,1,7,succeed
Compress,6b,ZipArchiveEntry.java,463,1,6,None,None,,0,already_found,already_found,succeed,-400,1,7,succeed
Compress,6b,ZipArchiveEntry.java,466,None,None,None,None,dead_code_never_executed,-3,1,6,succeed,-403,1,7,succeed
Compress,3b,TarArchiveOutputStream.java,55,None,None,None,None,dead_code_never_executed,-3,45,166,succeed,None,None,None,project_test_scenario
Compress,3b,TarArchiveOutputStream.java,112,45,166,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Compress,3b,TarArchiveOutputStream.java,187,None,None,None,None,dead_code_never_executed,-1,45,166,succeed,None,None,None,project_test_scenario
Compress,3b,TarArchiveOutputStream.java,217,None,None,None,None,dead_code_never_executed,-6,543,2539,succeed,None,None,None,project_test_scenario
Compress,10b,ZipFile.java,808,136,109,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
